village_id,candidate_minigrids,existing_minigrids,facilities,grid_extension,existing_grid,mean_ndvi,mean_wind_speed,mean_pvout_solar_radiation,building_count,permanent_building_count,educational_facilities,health_facilities,social_facilities,services,primary_roads,secondary_roads,tertiary_roads,unclassified_roads,percentage_crop_land,percentage_built_area,contains_protected_area,protected_area_name,electrification_strategy
5500895,0,0,0,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,0,20.356666666666666,1.14,False,,Solar home system
5500896,0,0,1,0,0,0.0,0.0,1563.1445707070707,17,3,0,1,0,0,0,0,0,1,3.3875,0.0266666666666666,True,Agoro - Agu Forest Reserve,Solar home system
5500897,0,0,0,0,0,0.0,0.0,1561.5652669270833,99,5,0,0,0,0,0,0,0,0,16.7125,3.16,True,Agoro - Agu Forest Reserve,Solar home system
5500898,0,0,0,0,0,0.30051371455192566,0.8950734837154203,1587.8150390625,101,4,0,0,0,0,0,0,0,0,24.385,2.506666666666667,True,Agoro - Agu Forest Reserve,Solar home system
5500899,0,0,0,0,0,0.0,0.0,1618.240478515625,0,0,0,0,0,0,0,0,0,0,20.2925,0.015,True,Agoro - Agu Forest Reserve,Solar home system
5500900,0,0,0,0,0,0.0,0.0,1609.1090087890625,483,13,0,0,0,0,0,0,0,1,19.065,15.472499999999998,False,,Solar home system
5500901,0,0,0,0,0,0.0,0.0,1612.5791015625,172,11,0,0,0,0,0,0,0,0,9.4825,12.606666666666667,False,,Solar home system
5500902,0,0,0,0,0,0.0,0.0,0.0,100,8,0,0,0,0,0,0,0,0,15.1225,6.7,False,,Solar home system
5500903,0,0,1,0,0,0.0,0.0,0.0,277,44,1,0,0,0,0,0,0,0,11.0425,20.297500000000003,False,,Solar home system
5500904,0,0,0,0,0,0.0,0.0,1629.654296875,80,12,0,0,0,0,0,0,0,0,16.947499999999998,2.1125,False,,Solar home system
5500905,0,1,1,0,0,0.0,0.0,1633.717529296875,137,13,1,0,0,0,0,0,0,1,19.2825,3.12,False,,Existing minigrid
5500906,0,0,0,0,0,0.0,0.0,1635.6580810546875,163,9,0,0,0,0,0,0,0,0,19.062500000000004,1.3125,False,,Solar home system
5500907,0,0,0,0,0,0.0,0.0,1639.9720458984375,0,0,0,0,0,0,0,0,0,0,7.445,0.28,False,,Solar home system
5500908,0,1,1,0,0,0.0,0.0,1637.6187065972222,236,16,1,0,0,0,0,0,0,1,9.445,0.995,False,,Existing minigrid
5501310,0,0,0,0,0,0.0,0.0,1610.2212357954545,117,8,0,0,0,0,0,0,0,0,15.8125,0.0766666666666666,False,,Solar home system
5501311,0,0,0,0,0,0.0,0.0,1612.3756510416667,120,17,0,0,0,0,0,0,0,0,18.576666666666664,0.2674999999999999,False,,Solar home system
5501312,0,0,0,0,0,0.0,0.0,1620.2488839285713,191,24,0,0,0,0,0,0,0,0,25.766666666666666,0.73,False,,Solar home system
5501313,0,0,0,0,0,0.0,0.0,1618.666232638889,241,14,0,0,0,0,0,1,0,2,17.282500000000002,0.0566666666666666,False,,Solar home system
5501314,0,0,0,0,0,0.0,0.0,0.0,23,2,0,0,0,0,0,0,0,0,37.98333333333333,0.3149999999999999,False,,Solar home system
5501315,0,1,3,0,0,0.3995438814163208,1.3105624095992943,1604.3033482142857,861,105,1,1,0,0,0,1,0,3,17.365,1.1225,False,,Existing minigrid
5501316,0,0,0,0,0,0.0,0.0,1624.632080078125,151,21,0,0,0,0,0,0,0,0,27.766666666666666,4.57,False,,Solar home system
5501317,0,0,0,0,0,0.0,0.0,1623.4449462890625,96,2,0,0,0,0,0,0,0,0,25.34,0.145,False,,Solar home system
5501318,0,0,0,0,0,0.0,0.0,1619.09228515625,108,4,0,0,0,0,0,0,0,0,24.933333333333334,0.0633333333333333,False,,Solar home system
5501319,0,0,0,0,0,0.0,0.0,1625.9105224609375,196,22,0,0,0,0,0,0,0,0,26.683333333333337,0.8474999999999999,False,,Solar home system
5501320,0,0,0,0,0,0.4053511619567871,1.2920753935741451,1622.0753580729167,71,3,0,0,0,0,0,0,0,0,22.01666666666667,0.1466666666666666,False,,Solar home system
5501321,0,0,0,0,0,0.0,0.0,1633.03271484375,55,6,0,0,0,0,0,0,0,0,27.60666666666667,0.4566666666666667,False,,Solar home system
5501322,0,0,0,0,0,0.0,0.0,1627.0670572916667,142,21,0,0,0,0,0,0,0,0,30.930000000000003,1.7233333333333334,False,,Solar home system
5501323,0,0,0,0,0,0.0,0.0,1630.4759765625,123,14,0,0,0,0,0,0,0,0,36.81,1.1025,False,,Solar home system
5501324,1,0,1,0,0,0.0,0.0,1635.172154017857,306,36,1,0,0,0,0,0,0,0,28.8,1.3725,False,,Candidate minigrid
5501325,0,0,0,1,0,0.0,0.0,1627.67578125,167,11,0,0,0,0,0,0,0,1,29.67333333333333,3.0825,False,,Grid extension
5501326,0,0,1,1,0,0.0,0.0,1636.246875,241,19,1,0,0,0,0,0,0,0,29.590000000000003,1.0975,False,,Grid extension
5501327,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,49.785,0.0,False,,Solar home system
5501328,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,False,,Solar home system
5501329,0,0,0,1,0,0.0,0.0,1619.8836263020833,151,15,0,0,0,0,0,0,0,0,22.5925,3.3,False,,Grid extension
5501330,0,0,0,0,1,0.0,0.0,1625.9307725694443,129,10,0,0,0,0,0,0,0,0,17.02,0.3075,True,"Lalak Forest Reserve, Lokung Forest Reserve",Existing grid
5501331,0,0,0,0,1,0.0,0.0,1633.76337890625,6,2,0,0,0,0,0,0,0,0,27.72666666666667,0.0,True,Lalak Forest Reserve,Existing grid
5501332,0,0,0,0,1,0.0,0.0,1638.073046875,76,3,0,0,0,0,0,0,0,0,12.843333333333334,0.6225,True,Lalak Forest Reserve,Existing grid
5501333,0,0,0,0,1,0.0,0.0,1639.72900390625,20,1,0,0,0,0,0,0,0,1,24.22,0.6175,False,,Existing grid
5501334,0,0,0,1,0,0.0,0.0,1636.279296875,550,71,0,0,0,0,0,0,0,0,23.313333333333336,3.1575,False,,Grid extension
5501335,0,0,0,0,1,0.0,0.0,1636.137451171875,188,28,0,0,0,0,0,0,0,0,32.45333333333333,9.475,True,Lokung Forest Reserve,Existing grid
5501336,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False,,Solar home system
5501337,1,0,1,1,0,0.0,0.0,1638.986328125,242,35,0,1,0,0,0,0,0,1,24.9625,1.215,True,Lokung Forest Reserve,Grid extension
5501338,0,0,0,0,1,0.0,0.0,1651.0213623046875,231,11,0,0,0,0,0,0,0,2,22.986666666666665,2.276666666666667,False,,Existing grid
5501339,0,0,0,0,0,0.0,0.0,1661.3257211538462,305,42,0,0,0,0,0,0,0,3,24.05,0.43,True,Aram Forest Reserve,Solar home system
5501340,0,0,1,0,0,0.0,0.0,1664.30712890625,129,31,1,0,0,0,0,0,0,0,18.7575,0.8775,False,,Solar home system
5501341,0,0,0,0,0,0.0,0.0,1657.3828125,20,2,0,0,0,0,0,0,0,0,16.516666666666666,0.1033333333333333,False,,Solar home system
5501342,0,0,0,1,0,0.0,0.0,1669.740478515625,240,42,0,0,0,0,0,0,0,0,54.56666666666667,3.4725,True,Paonyeme Forest Reserve,Grid extension
5501343,0,0,0,1,0,0.0,0.0,1664.8094075520833,112,24,0,0,0,0,0,0,0,0,36.71666666666666,0.8324999999999999,True,Paonyeme Forest Reserve,Grid extension
5501561,0,1,1,0,0,0.0,0.0,1684.6577919407894,230,46,1,0,0,0,0,0,0,8,8.192499999999999,0.4275,False,,Existing minigrid
5501627,0,0,0,0,0,0.0,0.0,1678.2904829545455,306,43,0,0,0,0,0,0,0,3,30.8325,0.6925,False,,Solar home system
5502037,1,0,2,0,0,0.4160136878490448,1.4464860216725424,1688.0299556213017,374,63,0,0,0,0,0,0,0,25,4.8975,0.1075,False,,Candidate minigrid
5502847,0,0,1,0,0,0.39692288637161255,1.177323611500354,1576.670932112069,12,1,0,0,0,0,0,0,0,1,3.92,0.2075,True,Agoro - Agu Forest Reserve,Solar home system
5502848,0,1,0,0,0,0.0,0.0,1667.06201171875,408,55,0,0,0,0,0,0,0,0,13.716666666666669,2.275,True,Aram Forest Reserve,Existing minigrid
5502849,1,0,0,1,0,0.0,0.0,1661.1570870535713,247,33,0,0,0,0,0,0,0,4,17.624999999999996,3.53,False,,Grid extension
5502850,0,0,0,0,0,0.0,0.0,1610.533203125,199,23,0,0,0,0,0,0,0,0,18.99,3.106666666666667,True,Lamwo Forest Reserve,Solar home system
5502851,0,1,1,0,0,0.0,0.0,1673.57568359375,183,31,1,0,0,0,0,2,0,3,8.89,1.2875,True,Achwa River Forest Reserve,Existing minigrid
5502852,0,0,0,0,0,0.0,0.0,1653.3041015625,20,2,0,0,0,0,0,0,0,0,13.633333333333333,0.125,False,,Solar home system
5502853,0,0,0,0,0,0.0,0.0,1683.3511029411766,91,19,0,0,0,0,0,0,0,2,10.536666666666669,0.1899999999999999,False,,Solar home system
5502854,0,0,1,0,0,0.0,0.0,1688.7333984375,182,39,1,0,0,0,0,0,0,0,6.96,0.3825,False,,Solar home system
5502855,0,0,0,0,0,0.42494773864746094,1.388686611610336,1682.341552734375,69,15,0,0,0,0,0,0,0,3,7.876666666666668,0.0966666666666666,False,,Solar home system
5502856,0,0,0,0,0,0.0,0.0,1685.8277698863637,109,13,0,0,0,0,0,0,0,0,13.509999999999998,0.09,False,,Solar home system
5502857,0,0,0,0,0,0.0,0.0,1687.4783266129032,248,45,0,0,0,0,0,0,0,3,8.399999999999999,0.1425,False,,Solar home system
5502858,1,0,0,0,0,0.0,0.0,1679.942471590909,108,24,0,0,0,0,0,0,0,5,4.34,0.065,False,,Candidate minigrid
5502859,0,0,1,0,0,0.0,0.0,1675.2864925986842,635,33,1,0,0,0,0,0,0,11,9.6325,0.655,False,,Solar home system
5502860,0,0,0,0,0,0.0,0.0,1675.5610977564102,193,22,0,0,0,0,0,0,0,2,5.71,0.35,False,,Solar home system
5502861,0,0,0,0,0,0.45619869232177734,1.4174245768960407,1675.20078125,877,37,0,0,0,0,0,0,0,0,6.5925,0.9425,False,,Solar home system
5502862,0,0,2,0,0,0.4320642054080963,1.4335422972243521,1675.219140625,55,18,1,1,0,0,0,0,0,6,11.3625,1.0975,False,,Solar home system
5502863,0,0,0,0,0,0.0,0.0,1674.2629825367646,462,83,0,0,0,0,0,0,0,0,19.37,0.745,False,,Solar home system
5502864,0,0,0,0,0,0.0,0.0,1676.0958984375,6,1,0,0,0,0,0,0,0,2,18.093333333333334,0.15,False,,Solar home system
5502865,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False,,Solar home system
5502866,0,0,1,1,1,0.0,0.0,1670.2880859375,573,79,1,0,0,0,0,0,0,2,12.365,1.15,False,,Grid extension
5502867,0,0,1,1,1,0.0,0.0,1669.1643629807693,661,103,1,0,0,0,0,0,0,1,14.7425,1.0466666666666666,False,,Grid extension
5502868,2,0,1,0,0,0.0,0.0,1668.3401692708333,208,42,1,0,0,0,0,0,0,24,20.3,0.6366666666666666,False,,Candidate minigrid
5502869,0,0,0,0,0,0.0,0.0,1676.091579861111,85,18,0,0,0,0,0,0,0,0,10.777500000000002,0.1566666666666666,False,,Solar home system
5502870,0,0,0,0,1,0.0,0.0,1673.453884548611,344,61,0,0,0,0,0,0,0,0,17.130000000000003,0.4275,False,,Existing grid
5502871,0,0,0,0,0,0.0,0.0,1676.6619140625,111,16,0,0,0,0,0,0,0,0,12.26,0.25,False,,Solar home system
5502872,0,0,1,0,0,0.0,0.0,1678.408203125,122,34,1,0,0,0,0,0,0,1,11.276666666666667,0.7225,False,,Solar home system
5502873,0,0,0,0,0,0.0,0.0,1679.510986328125,60,10,0,0,0,0,0,0,0,0,11.676666666666668,0.2266666666666666,False,,Solar home system
5502874,0,0,0,0,0,0.0,0.0,1677.22802734375,172,34,0,0,0,0,0,0,0,0,12.949999999999998,3.22,False,,Solar home system
5502875,0,0,0,0,0,0.0,0.0,1672.75390625,257,27,0,0,0,0,0,0,0,3,15.089999999999998,0.2525,False,,Solar home system
5502876,0,0,2,0,0,0.0,0.0,1677.7760009765625,279,77,1,1,0,0,0,0,0,0,9.815,17.4275,False,,Solar home system
5502877,0,0,2,0,1,0.0,0.0,1676.13232421875,568,142,1,1,0,0,0,0,0,0,9.035,14.395,False,,Existing grid
5502878,0,0,0,0,1,0.0,0.0,1676.4716796875,185,32,0,0,0,0,0,0,0,2,7.585,0.635,False,,Existing grid
5502882,0,0,1,0,0,0.41755229234695435,1.399479974847854,1678.323828125,82,15,1,0,0,0,0,0,0,0,7.2799999999999985,0.1566666666666667,False,,Solar home system
5502883,0,0,0,0,0,0.0,0.0,1679.4194504310344,79,9,0,0,0,0,0,0,0,0,5.5925,0.0625,False,,Solar home system
5502884,0,0,1,0,1,0.0,0.0,1677.7008272058824,276,63,1,0,0,0,0,0,0,0,2.975,0.7200000000000001,False,,Existing grid
5502885,0,0,0,0,0,0.3969835638999939,1.4179281455822683,1641.6409801136363,28,1,0,0,0,0,0,0,0,4,3.0575,0.005,False,,Solar home system
5502886,0,0,0,0,0,0.0,0.0,1647.277622767857,5,0,0,0,0,0,0,0,0,1,9.615,0.0,False,,Solar home system
5502887,0,2,1,0,0,0.0,0.0,1651.0763020833333,501,34,1,0,0,0,0,0,1,0,7.5175,0.9575,False,,Existing minigrid
5502888,1,0,0,0,0,0.0,0.0,1652.68017578125,268,30,0,0,0,0,0,0,0,24,9.8875,0.1033333333333333,False,,Candidate minigrid
5502889,0,0,0,0,0,0.0,0.0,1648.0079900568182,10,0,0,0,0,0,0,0,0,0,7.157500000000001,0.0,False,,Solar home system
5502890,0,0,0,0,0,0.0,0.0,1644.8066789215686,204,8,0,0,0,0,0,0,0,6,7.0725,0.26,False,,Solar home system
5502891,0,0,0,0,0,0.0,0.0,1653.263454861111,443,47,0,0,0,0,0,0,0,4,12.577500000000002,0.5625,False,,Solar home system
5502892,1,0,0,0,0,0.39178645610809326,1.4138227290884322,1651.1540625,262,15,0,0,0,0,0,0,0,2,10.815,0.045,False,,Candidate minigrid
5502893,0,0,0,0,0,0.0,0.0,1651.2950439453125,7,0,0,0,0,0,0,0,0,0,13.25,0.0,False,,Solar home system
5502894,0,0,0,0,0,0.0,0.0,1653.12158203125,6,0,0,0,0,0,0,0,0,0,17.47,0.0,False,,Solar home system
5502895,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,False,,Solar home system
5502896,0,0,0,0,0,0.3986186683177948,1.4020500964974336,1655.8311011904761,120,6,0,0,0,0,0,0,0,1,14.055,0.0033333333333333,False,,Solar home system
5502897,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,False,,Solar home system
5502898,2,0,1,0,0,0.39717549085617065,1.4179281455822683,1656.500244140625,362,48,1,0,0,0,0,0,0,3,16.92,2.4325,False,,Candidate minigrid
5502899,1,0,0,0,0,0.0,0.0,1659.0698939732142,279,21,0,0,0,0,0,0,0,1,22.293333333333333,0.4166666666666667,False,,Candidate minigrid
5502900,1,0,0,0,0,0.0,0.0,1656.40869140625,111,14,0,0,0,0,0,0,0,4,14.99,0.4933333333333333,False,,Candidate minigrid
5502901,2,0,0,0,0,0.0,0.0,1662.1158447265625,1450,40,0,0,0,0,0,0,0,3,15.7275,1.5675,False,,Candidate minigrid
5502902,1,0,1,0,0,0.41559112071990967,1.3902774639064348,1663.0681928294573,235,11,1,0,0,0,0,0,0,7,15.8075,0.04,True,Achwa River Forest Reserve,Candidate minigrid
5502903,0,0,0,0,0,0.0,0.0,1662.7507102272727,132,9,0,0,0,0,0,0,1,4,14.29,0.2833333333333334,False,,Solar home system
5502904,0,0,0,0,0,0.4392278492450714,1.3907291114746119,1667.6877083333334,4,1,0,0,0,0,0,0,0,6,13.735,0.005,True,Achwa River Forest Reserve,Solar home system
5502905,2,1,2,0,0,0.0,0.0,1663.330078125,2746,199,1,1,0,0,0,0,0,1,14.095,6.279999999999999,False,,Candidate minigrid
